Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),year,quarter,month,day,hour,minute,weekdays,Engagement Ratio,CTR,Reactions Ratio,Comments Ratio,Shares Ratio,Likes Ratio,Average Engagement Rate,Organic Impression Share,Post Length,Interaction Diversity,sum_of_reactions_comments_shares_per_engagement,Engagements_Class
2023-05-17 16:57:00,7064629895963770880,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7064629895963770880,last time checked blood pressure today good time go check worldhypertensionday itcanbe,263.0,263.0,0.76,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,2,5,17,16,57,2,0.0076045627376425855,0.0,1.0,0.0,0.0,1.0,50.445514845230576,3.834110433168467e-05,86,1.0,1.0,0
2023-05-17 17:21:00,7064635937338667008,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7064635937338667008,prioritising mental health essential fulfilling life yet often gets neglected join twitter spaces session today explore various aspects mental wellbeing click join httpslnkdindstffqm itcanbe,329.0,329.0,2.13,7.0,3.0,3.0,0.0,1.0,0.91,3.0,3.0,2023,2,5,17,17,21,2,0.02127659574468085,0.0027659574468085106,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,50.445514845230576,4.796282633127093e-05,190,0.5714285714285714,0.5714285714285714,0
2023-05-18 10:16:00,7064891493823463424,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7064891493823463424,throwback sailed ship towards empowering nigerian businesswomen bloom join community women empowered special access business clinics micro pension plans insurance click httpslnkdindjkrmr get started gobloom itcanbe,7559.0,7559.0,22.54,1704.0,116.0,116.0,0.0,0.0,21.01,1588.0,1588.0,2023,2,5,18,10,16,3,0.2254266437359439,0.0027794681836221724,0.06807511737089202,0.0,0.0,0.06807511737089202,50.445514845230576,0.0011019787362859482,214,0.06807511737089202,0.06807511737089202,2
2023-05-18 11:32:00,7064910677240365057,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7064910677240365057,another accolade earned honoured named best trust company nigeria finance derivative thank valued customers opportunity provide worldclass trustees services win us itcanbe,1989.0,1989.0,4.83,96.0,66.0,66.0,4.0,2.0,1.21,24.0,24.0,2023,2,5,18,11,32,3,0.048265460030165915,0.0006083459024635495,0.6875,0.041666666666666664,0.020833333333333332,0.6875,50.445514845230576,0.00028996371298753155,171,0.75,0.75,1
2023-05-18 13:47:00,7064944613727322113,LinkedIn,Post,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7064944613727322113,made promise community keeping team visited revamped kamwai village primary health centre plateau state provided modern health equipment water well electricity itcanbe,889.0,889.0,1.69,15.0,13.0,13.0,0.0,0.0,0.22,2.0,2.0,2023,2,5,18,13,47,3,0.01687289088863892,0.0002474690663667042,0.8666666666666667,0.0,0.0,0.8666666666666667,50.445514845230576,0.00012960167966109378,167,0.8666666666666667,0.8666666666666667,-1
2023-05-18 17:58:00,7065007633677656064,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7065007633677656064,internet banking services today click get started httpslnkdindjvrupd itcanbe,313.0,313.0,0.64,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,2,5,18,17,58,3,0.006389776357827476,0.0,1.0,0.0,0.0,1.0,50.445514845230576,4.5630287664704566e-05,76,1.0,1.0,0
2023-05-18 21:05:00,7065054695584673792,LinkedIn,Post,Photo,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:share:7065054695584673792,growing many career paths wanted walk theres harm switching careers share story us itcanbe,2093.0,2093.0,3.87,81.0,29.0,29.0,3.0,0.0,2.34,49.0,49.0,2023,2,5,18,21,5,3,0.03870043000477783,0.0011180124223602484,0.35802469135802467,0.037037037037037035,0.0,0.35802469135802467,50.445514845230576,0.00030512521432021295,90,0.3950617283950617,0.3950617283950617,1
2023-05-19 12:17:00,7065284353932562434,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7065284353932562434,easy steps check apply pension benefits goforextraordinaryfuture itcanbe,360.0,360.0,1.67,6.0,2.0,2.0,0.0,0.0,1.11,4.0,4.0,2023,2,5,19,12,17,4,0.016666666666666666,0.0030833333333333338,0.3333333333333333,0.0,0.0,0.3333333333333333,50.445514845230576,5.248211999774327e-05,72,0.3333333333333333,0.3333333333333333,0
2023-05-19 13:00:00,7065295254303719424,LinkedIn,Post,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7065295254303719424,understand desire expand business year right assets tune chemistry wealth podcast discover access vehicle asset financing listen full episode httpslnkdindvxs itcanbe,613.0,613.0,0.98,6.0,0.0,0.0,0.0,1.0,0.82,5.0,5.0,2023,2,5,19,13,0,4,0.009787928221859706,0.0013376835236541598,0.0,0.0,0.16666666666666666,0.0,50.445514845230576,8.936538766282396e-05,165,0.16666666666666666,0.16666666666666666,0
2023-05-19 13:17:00,7065299536709074944,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7065299536709074944,africa trade barometer aimed providing source reliable data insights african markets economies businesses entrepreneurs well businesspeople students governments ngos investors considering continent goforgrowth itcanbe,442.0,442.0,0.68,3.0,1.0,1.0,0.0,0.0,0.45,2.0,2.0,2023,2,5,19,13,17,4,0.006787330316742082,0.0010180995475113123,0.3333333333333333,0.0,0.0,0.3333333333333333,50.445514845230576,6.44363806638959e-05,217,0.3333333333333333,0.3333333333333333,0
2023-05-19 16:49:00,7065352660828192770,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7065352660828192770,today given blank cheque build tomorrow start fgn bonds send email callmestanbicibtccom lets help get started itcanbe,428.0,428.0,1.17,5.0,2.0,2.0,0.0,0.0,0.7,3.0,3.0,2023,2,5,19,16,49,4,0.011682242990654205,0.0016355140186915887,0.4,0.0,0.0,0.4,50.445514845230576,6.239540933065034e-05,117,0.4,0.4,0
2023-05-20 11:30:00,7065634765202239489,LinkedIn,Post,Text,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7065634765202239489,experience using stanbic ibtc accounts echannels share us myblueexperience itcanbe,988.0,988.0,0.71,7.0,1.0,1.0,0.0,0.0,0.61,6.0,6.0,2023,2,5,20,11,30,5,0.00708502024291498,0.0006174089068825911,0.14285714285714285,0.0,0.0,0.14285714285714285,50.445514845230576,0.0001440342626604732,82,0.14285714285714285,0.14285714285714285,0
2023-05-20 17:38:00,7065727376336252928,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7065727376336252928,saving today guarantees reward tomorrow easewallet savings challenge way dial open ease wallet today itcanbe,431.0,431.0,2.32,10.0,3.0,3.0,0.0,1.0,1.39,6.0,6.0,2023,2,5,20,17,38,5,0.02320185614849188,0.003225058004640371,0.3,0.0,0.1,0.3,50.445514845230576,6.283276033063153e-05,108,0.4,0.4,0
2023-05-22 08:00:00,7066306717113794561,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7066306717113794561,goal keep moving irrespective situation find let nothing stop itcanbe,981.0,981.0,3.06,30.0,17.0,17.0,1.0,1.0,1.12,11.0,11.0,2023,2,5,22,8,0,0,0.03058103975535168,0.001141692150866463,0.5666666666666667,0.03333333333333333,0.03333333333333333,0.5666666666666667,50.445514845230576,0.0001430137769938504,69,0.6333333333333333,0.6333333333333333,-1
2023-05-22 14:40:00,7066407352156979200,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7066407352156979200,welcome blue family,1460.0,1460.0,2.05,30.0,15.0,15.0,1.0,0.0,0.96,14.0,14.0,2023,2,5,22,14,40,0,0.02054794520547945,0.0006575342465753425,0.5,0.03333333333333333,0.0,0.5,50.445514845230576,0.00021284415332418103,19,0.5333333333333333,0.5333333333333333,-1
2023-05-22 15:00:00,7066412453605126144,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7066412453605126144,dream becoming homeowner reality today click httpslnkdindasbfhcz know itcanbe,406.0,406.0,1.48,6.0,1.0,1.0,0.0,0.0,1.23,5.0,5.0,2023,2,5,22,15,0,0,0.014778325123152709,0.0030295566502463052,0.16666666666666666,0.0,0.0,0.16666666666666666,50.445514845230576,5.918816866412157e-05,77,0.16666666666666666,0.16666666666666666,0
2023-05-22 16:29:00,7066433687596208128,LinkedIn,Post,Video,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7066433687596208128,better way millionaire save upcoming rewardsaving promo deposit minimum n savings account easewallet stand chance win big itcanbe,2305.0,2305.0,2.08,48.0,33.0,33.0,0.0,1.0,0.61,14.0,14.0,2023,2,5,22,16,29,0,0.020824295010845987,0.0002646420824295011,0.6875,0.0,0.020833333333333332,0.6875,50.445514845230576,0.0003360313516522173,129,0.7083333333333334,0.7083333333333334,-1
2023-05-22 21:04:00,7066504152079581184,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:share:7066504152079581184,get ready mentored motivated see savvy entrepreneurs say last years stanbic ibtc sme mentoring session fate foundation youre visit httpslnkdindybxpqz wealth business knowledge enterprisemonday itcanbe,684.0,684.0,1.75,12.0,3.0,3.0,0.0,0.0,1.32,9.0,9.0,2023,2,5,22,21,4,0,0.017543859649122806,0.0019298245614035089,0.25,0.0,0.0,0.25,50.445514845230576,9.971602799571221e-05,200,0.25,0.25,-1
2023-05-23 09:00:00,7066684196471095296,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7066684196471095296,got estate planning terms books wed love see brilliant insights comments itcanbe,369.0,369.0,0.54,2.0,1.0,1.0,0.0,0.0,0.27,1.0,1.0,2023,2,5,23,9,0,1,0.005420054200542005,0.0007317073170731707,0.5,0.0,0.0,0.5,50.445514845230576,5.379417299768685e-05,80,0.5,0.5,0
2023-05-23 16:12:00,7066792994347053057,LinkedIn,Post,Video,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:ugcPost:7066792994347053057,introducing recipients stanbic ibtc university scholarship congratulations aspirations hold immense value seize opportunity goforit itcanbe universityscholarship,4426.0,4426.0,3.46,153.0,86.0,86.0,0.0,5.0,1.4,62.0,62.0,2023,2,5,23,16,12,1,0.03456845910528694,0.00031631269769543606,0.5620915032679739,0.0,0.032679738562091505,0.5620915032679739,50.445514845230576,0.0006452385086389214,161,0.5947712418300654,0.5947712418300654,2
2023-05-23 18:31:00,7066827877945647105,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7066827877945647105,save date pleased announce th annual general meeting stanbic ibtc holdings take place thursday may watch live across social media platforms stanbicibtcagm itcanbe,896.0,896.0,3.13,28.0,17.0,17.0,0.0,0.0,1.23,11.0,11.0,2023,2,5,23,18,31,1,0.03125,0.0013727678571428571,0.6071428571428571,0.0,0.0,0.6071428571428571,50.445514845230576,0.00013062216532771657,162,0.6071428571428571,0.6071428571428571,-1
2023-05-24 21:08:00,7067229954039517184,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7067229954039517184,need financial superhero life look stanbic ibtc credit cards wealthwednesday itcanbe,2329.0,2329.0,12.54,292.0,16.0,16.0,1.0,0.0,11.81,275.0,275.0,2023,2,5,24,21,8,2,0.1253756977243452,0.005070845856590811,0.0547945205479452,0.003424657534246575,0.0,0.0547945205479452,50.445514845230576,0.00033953015965206685,84,0.05821917808219178,0.05821917808219178,2
2023-05-24 22:00:00,7067243023599886336,LinkedIn,Post,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7067243023599886336,update password explore stocks module stanbic ibtc super app ease download stanbic ibtc mobile app ios android store begin trustedbroker itcanbe,495.0,495.0,1.62,8.0,2.0,2.0,0.0,0.0,1.21,6.0,6.0,2023,2,5,24,22,0,2,0.01616161616161616,0.0024444444444444444,0.25,0.0,0.0,0.25,50.445514845230576,7.2162914996897e-05,144,0.25,0.25,0
2023-05-25 08:44:00,7067405165997244418,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7067405165997244418,stanbic ibtc th annual agm stanbic ibtc th annual agm date thursday may,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,5,25,8,44,3,0.0,0.0,0.0,0.0,0.0,0.0,50.445514845230576,2.799046399879641e-05,71,0.0,0.0,0
2023-05-25 15:25:00,7067505924155871233,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:share:7067505924155871233,lets take moment recognise ingenuity entrepreneurial spirit africans tag african entrepreneur inspires tell us shaping future continent africaday,577.0,577.0,1.39,8.0,2.0,2.0,1.0,0.0,0.87,5.0,5.0,2023,2,5,25,15,25,3,0.01386481802426343,0.0015077989601386481,0.25,0.125,0.0,0.25,50.445514845230576,8.411717566304963e-05,145,0.375,0.375,0
2023-05-25 16:05:00,7067516092927143939,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:share:7067516092927143939,today honour rich diversity vibrant cultures remarkable achievements beloved continent africaday celebrate spirit africa unites us drop youre proud african africaday itcanbe,1056.0,1056.0,3.69,39.0,27.0,27.0,0.0,1.0,1.04,11.0,11.0,2023,2,5,25,16,5,3,0.036931818181818184,0.000984848484848485,0.6923076923076923,0.0,0.02564102564102564,0.6923076923076923,50.445514845230576,0.00015394755199338027,173,0.717948717948718,0.717948717948718,-1
2023-05-25 17:00:00,7067529822125621249,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:ugcPost:7067529822125621249,delighted share financial results fullyear eagerly anticipate prospects persistently work towards enhancing customer satisfaction boosting africas economic progress visit httpslnkdingzrgiqve learn itcanbe,7098.0,7098.0,26.06,1850.0,140.0,140.0,3.0,4.0,23.99,1703.0,1703.0,2023,2,5,25,17,0,3,0.26063679909833753,0.003379825302902226,0.07567567567567568,0.0016216216216216215,0.002162162162162162,0.07567567567567568,50.445514845230576,0.0010347724659555049,204,0.07945945945945945,0.07945945945945945,2
2023-05-26 08:34:00,7067765015650402305,LinkedIn,Post,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7067765015650402305,building business dream encounters numerous twists turns protect business unexpected disruptions potential derail progress discover safeguard assets stanbic ibtc insurance broker latest episode titled dream captivating series chemistry wealth listen full episode httpslnkdindvxs itcanbe,400.0,400.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2023,2,5,26,8,34,4,0.01,0.0025,0.0,0.0,0.0,0.0,50.445514845230576,5.831346666415919e-05,286,0.0,0.0,0
2023-05-26 11:08:00,7067803556271001600,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7067803556271001600,kids dreams valid help actualise stanbic ibtc education trust visit httpslnkdinemjuzd send email sitlagencystanbicibtccom learn itcanbe,431.0,431.0,1.86,8.0,1.0,1.0,4.0,0.0,0.7,3.0,3.0,2023,2,5,26,11,8,4,0.018561484918793503,0.0016241299303944314,0.125,0.5,0.0,0.125,50.445514845230576,6.283276033063153e-05,135,0.625,0.625,0
2023-05-26 14:00:00,7067846903996063744,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7067846903996063744,seamless interafrican payments support business growth use papss panafrican payment settlement system papss available stanbic ibtc branches nationwide information send email callmestanbicibtccom itcanbe,238.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,5,26,14,0,4,0.0,0.0,0.0,0.0,0.0,0.0,50.445514845230576,3.469651266517472e-05,202,0.0,0.0,0
2023-05-26 15:30:00,7067869505409941504,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7067869505409941504,n toy child asking bought open easewallet start saving might get rewarded itcanbe,578.0,578.0,1.38,8.0,2.0,2.0,1.0,0.0,0.87,5.0,5.0,2023,2,5,26,15,30,4,0.01384083044982699,0.0015051903114186851,0.25,0.125,0.0,0.25,50.445514845230576,8.426295932971003e-05,81,0.375,0.375,0
2023-05-26 17:19:00,7067896332354482177,LinkedIn,Post,Video,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7067896332354482177,nigeria home constantly drive growth organisation committed making dreams possible delighted provided stateoftheart medical equipment specialist hospital adamawa state itcanbe,775.0,775.0,1.42,11.0,5.0,5.0,1.0,2.0,0.39,3.0,3.0,2023,2,5,26,17,19,4,0.014193548387096775,0.0005032258064516129,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.45454545454545453,50.445514845230576,0.00011298234166180842,175,0.7272727272727273,0.7272727272727273,0
2023-05-27 06:48:00,7068100698713784321,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7068100698713784321,branches open monday may due public holiday digital channels available banking needs itcanbe,881.0,881.0,2.95,26.0,19.0,19.0,0.0,0.0,0.79,7.0,7.0,2023,2,5,27,6,48,5,0.029511918274687854,0.0008967082860385925,0.7307692307692307,0.0,0.0,0.7307692307692307,50.445514845230576,0.00012843541032781061,92,0.7307692307692307,0.7307692307692307,-1
2023-05-27 08:00:00,7068118731620515840,LinkedIn,Post,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7068118731620515840,scribble today masterpiece tomorrow children hope brighter future happy childrens day onestop financial solutions partner itcanbe,521.0,521.0,1.73,9.0,7.0,7.0,0.0,0.0,0.38,2.0,2.0,2023,2,5,27,8,0,5,0.01727447216890595,0.0007293666026871402,0.7777777777777778,0.0,0.0,0.7777777777777778,50.445514845230576,7.595329033006734e-05,129,0.7777777777777778,0.7777777777777778,0
2023-05-27 09:15:00,7068137509829980161,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7068137509829980161,raise hand used saturday morning routine restful weekend itcanbe,666.0,666.0,3.0,20.0,10.0,10.0,1.0,0.0,1.35,9.0,9.0,2023,2,5,27,9,15,5,0.03003003003003003,0.002027027027027027,0.5,0.05,0.0,0.5,50.445514845230576,9.709192199582505e-05,64,0.55,0.55,-1
2023-05-27 14:00:00,7068209285884784640,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7068209285884784640,unlock blooming future kids children education saving scheme chess account enjoy special interests savings special debit cards access special events kids teenagers visit wwwstanbicibtcbankcom get started itcanbe,375.0,375.0,2.13,8.0,5.0,5.0,0.0,0.0,0.8,3.0,3.0,2023,2,5,27,14,0,5,0.021333333333333333,0.0021333333333333334,0.625,0.0,0.0,0.625,50.445514845230576,5.466887499764924e-05,211,0.625,0.625,0
2023-05-27 16:00:00,7068239476518469632,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7068239476518469632,lets help provide cover health case emergencies email callmestanbicibtccom get bestinsurancedeals today itcanbe,477.0,477.0,1.89,9.0,6.0,6.0,1.0,0.0,0.42,2.0,2.0,2023,2,5,27,16,0,5,0.018867924528301886,0.000880503144654088,0.6666666666666666,0.1111111111111111,0.0,0.6666666666666666,50.445514845230576,6.953880899700983e-05,111,0.7777777777777778,0.7777777777777778,0
2023-05-28 12:00:00,7068541434118758400,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7068541434118758400,extraordinary life possible partner knows get stanbic ibtc pension managers committed making tomorrow dreams happen visit httpslnkdindvargfu switch blue side today goforanextraordinaryfuture itcanbe,437.0,437.0,0.92,4.0,3.0,3.0,0.0,0.0,0.23,1.0,1.0,2023,2,5,28,12,0,6,0.009153318077803204,0.0005263157894736842,0.75,0.0,0.0,0.75,50.445514845230576,6.370746233059391e-05,198,0.75,0.75,0
2023-05-28 16:02:00,7068602325551972352,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:ugcPost:7068602325551972352,join blue blossom community join circle women mean business also gain access many benefits visit httpslnkdindgfwkm join today itcanbe,952.0,952.0,4.62,44.0,5.0,5.0,0.0,0.0,4.1,39.0,39.0,2023,2,5,28,16,2,6,0.046218487394957986,0.00430672268907563,0.11363636363636363,0.0,0.0,0.11363636363636363,50.445514845230576,0.00013878605066069887,133,0.11363636363636363,0.11363636363636363,-1
2023-05-29 08:00:00,7068843418113781760,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7068843418113781760,say week impossibility nothing empowered go dreams respond believe powerupmonday mondaymotivation,1845.0,1845.0,2.98,55.0,33.0,33.0,1.0,2.0,1.03,19.0,19.0,2023,2,5,29,8,0,0,0.02981029810298103,0.0005582655826558265,0.6,0.01818181818181818,0.03636363636363636,0.6,50.445514845230576,0.0002689708649884342,97,0.6545454545454545,0.6545454545454545,1
2023-05-29 14:30:00,7068941713301512192,LinkedIn,Post,Video,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:ugcPost:7068941713301512192,know freezing account super app threestep process watch video find visit app store download update stanbic ibtc mobile app itcanbe,927.0,927.0,1.4,13.0,8.0,8.0,0.0,0.0,0.54,5.0,5.0,2023,2,5,29,14,30,0,0.014023732470334413,0.0005825242718446602,0.6153846153846154,0.0,0.0,0.6153846153846154,50.445514845230576,0.00013514145899418893,130,0.6153846153846154,0.6153846153846154,-1
2023-05-29 18:18:00,7068999133298143232,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7068999133298143232,start business capacity make profitable know africachina trade solutions visit httpslnkdindkgphfu email africachinabankingcentrestanbicibtccom goforexports goforgrowth itcanbe,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,5,29,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0,50.445514845230576,7.11424293302742e-05,175,0.0,0.0,0
2023-05-30 10:00:00,7069236026459717632,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7069236026459717632,want invest nigerian stock market sure start contact us today personalised guidance begin send email startwithzerostanbicibtccom itcanbe,428.0,428.0,1.64,7.0,1.0,1.0,0.0,0.0,1.4,6.0,6.0,2023,2,5,30,10,0,1,0.016355140186915886,0.0032710280373831773,0.14285714285714285,0.0,0.0,0.14285714285714285,50.445514845230576,6.239540933065034e-05,136,0.14285714285714285,0.14285714285714285,0
2023-05-30 12:00:00,7069266258248052736,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7069266258248052736,kind future want child mutual funds accommodate investments minors show love child opening mutual funds account little n click httpslnkdindjrtf get started itcanbe,1189.0,1189.0,2.94,35.0,13.0,13.0,1.0,1.0,1.68,20.0,20.0,2023,2,5,30,12,0,1,0.02943650126156434,0.0014129520605550882,0.37142857142857144,0.02857142857142857,0.02857142857142857,0.37142857142857144,50.445514845230576,0.00017333677965921318,163,0.42857142857142855,0.42857142857142855,-1
2023-05-31 10:41:00,7069608942900813825,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:ugcPost:7069608942900813825,enjoy peace mind comes knowing youre protected comes health better safe sorry wealthwednesday itcanbe,896.0,896.0,2.23,20.0,11.0,11.0,0.0,0.0,1.0,9.0,9.0,2023,2,5,31,10,41,2,0.022321428571428572,0.0011160714285714285,0.55,0.0,0.0,0.55,50.445514845230576,0.00013062216532771657,101,0.55,0.55,-1
2023-05-31 12:26:00,7069635365980037121,LinkedIn,Post,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7069635365980037121,believe running business humanity making positive impact focus changing lives children without limbs restoring physical abilities hopes aspirations dreams see full video httpslnkdindjqrfe itcanbe togetheralimb,845.0,845.0,1.54,13.0,10.0,10.0,0.0,0.0,0.36,3.0,3.0,2023,2,5,31,12,26,2,0.015384615384615385,0.00042603550295857985,0.7692307692307693,0.0,0.0,0.7692307692307693,50.445514845230576,0.00012318719832803628,209,0.7692307692307693,0.7692307692307693,-1
2023-05-31 17:48:00,7069716281372946432,LinkedIn,Post,Photo,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7069716281372946432,retirement time bliss fulfillment stanbic ibtc micro pension plan allows take small steps today lead remarkable future join us rewarding journey visit httpslnkdindzxfgs get started itcanbe,768.0,768.0,1.3,10.0,5.0,5.0,0.0,1.0,0.52,4.0,4.0,2023,2,5,31,17,48,2,0.013020833333333334,0.0006770833333333334,0.5,0.0,0.1,0.5,50.445514845230576,0.00011196185599518564,188,0.6,0.6,0
2023-05-31 19:00:00,7069734458911862785,LinkedIn,Post,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7069734458911862785,investing nigerian stock market never easier stanbic ibtc mobile app buy sell monitor portfolio go watch sell owned stocks app video series unlocks power trading stocks stanbic ibtc mobile app dont know get started send email callmestanbicibtccom invest stocks itcanbe,724.0,724.0,0.97,7.0,6.0,6.0,0.0,0.0,0.14,1.0,1.0,2023,2,5,31,19,0,2,0.009668508287292817,0.00019337016574585638,0.8571428571428571,0.0,0.0,0.8571428571428571,50.445514845230576,0.00010554737466212813,268,0.8571428571428571,0.8571428571428571,0
2023-06-01 15:00:00,7070036396136181760,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7070036396136181760,secure familys financial future today tomorrow may late take first step get stanbic ibtc life insurance contact us insurestanbicibtccom dial itcanbe,442.0,442.0,1.58,7.0,2.0,2.0,0.0,0.0,1.13,5.0,5.0,2023,2,6,1,15,0,3,0.01583710407239819,0.0025565610859728505,0.2857142857142857,0.0,0.0,0.2857142857142857,50.445514845230576,6.44363806638959e-05,148,0.2857142857142857,0.2857142857142857,0
2023-06-01 15:01:00,7070036706661478400,LinkedIn,Post,Poll,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:7070036706661478400,,21335.0,21335.0,2.32,495.0,15.0,15.0,3.0,0.0,2.24,477.0,477.0,2023,2,6,1,15,1,3,0.02320131239746895,0.00010499179751581909,0.030303030303030304,0.006060606060606061,0.0,0.030303030303030304,50.445514845230576,0.003110294528199591,0,0.03636363636363636,0.03636363636363636,2
2023-06-02 10:00:00,7070323216447078402,LinkedIn,Post,Photo,Stanbic IBTC,Kemi Amoo,https://linkedin.com/feed/update/urn:li:share:7070323216447078402,join esteemed network enhanced net worth part blue blossom community explore insights investments savings growth prospects elevate financial future click link httpslnkdindgfwkm join gobloom itcanb,374.0,374.0,1.34,5.0,2.0,2.0,0.0,0.0,0.8,3.0,3.0,2023,2,6,2,10,0,4,0.013368983957219251,0.0021390374331550803,0.4,0.0,0.0,0.4,50.445514845230576,5.452309133098884e-05,196,0.4,0.4,0
